Usuario,Mensagem,Localizacao
ricardoc2005,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","SAO PAULO, SP"
predoxcix,RT @legenitta: Mas é candidata a presidência ou a miss universo? https://t.co/McHewq9UER,
BearPax,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…",Brasília-DF
letoxica,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",feira
laraguedesdc,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
RaquelBlak,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Rio de Janeiro 
ellismagaha,"RT @BetoSilvaBR: Não vi a entrevista da 
#MarinaNoJornalNacional . Alguém sabe se ela saiu dançando tipo o Bolsonaro? https://t.co/O13QDtJl…","Rio de Janeiro, Brasil"
sirmarquinhos,RT @CorrupcaoMemes: Se a Marina indicar ministro igual indica cabeleireiro tamo tudo fudido #MarinaNoJornalNacional https://t.co/Anfs79VhIA,"Fortaleza, Brasil"
protectwester,"RT @luishenriquengm: As entrevistas no JN, na minha opinião, tem um objetivo claro, que ainda não foi percebido: testar o equilíbrio emocio…",Brasil
wtfisvenusboy,"RT @bchartsnet: “Vou ser presidente e mostrar como unir ecologia”

assinado: Marina and the Arvores #MarinaNoJornalNacional","Salvador, Brasil"
goodbreathin,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,singular
Tretas_comecem,"RT @leandrozoide: #EntrevistaJN
 Após as entrevistas qual candidato tem seu voto para presidênte da República 2018
#CiroNoJornalNacional

#…",No banheiro com Jimin
thallesf1,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…","Tabuleiro do Norte, Brasil"
ILUMINADO_,"RT @Ro_Moller: Eu não conheço ninguém que vote na Marina Silva...

E para aqueles que votam, espero continuar não conhecendo...

Não consig…",
Sofimagal,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",
keunecke,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",SantaCatarina-Brasil
marcelapontocom,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
SasaChomsky,"RT @calango77: Não conheço um ser vivo que declara voto em  Marina Silva , não vejo um adesivo da candidata numa janela ou veículo, aonde e…",
pqpmooreno,RT @MarinaSilva18_: Temos que gerar renda e para isso precisamos de investimentos! Marina tem um compromisso com a geração de empregos! #Ma…,"Amsterdam, NY"
theussgomes10,"RT @Matheus___CRVG: #EntrevistaJN: Qual candidato(a) se saiu melhor na entrevista ao Jornal Nacional, e mostrou-se preparado(a) para comand…",Vitoria-ES
SiuzaSuzzy,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",
muitoindiezinha,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","São Luís, Brasil"
MauroFSantos75,"RT @GiMG__: #MarinaNoJornalNacional

De volta ao túnel do tempo 👇 https://t.co/GVzFY3YShk","Santa Catarina, Brasil"
LuisAntonC1206,"RT @JoelAlexandreM: O que faz alguém votar na Marina ? Não tem opinião para nada, quer dialogar e fazer plebiscito para tudo, não tem lider…",
Brutus79sp,"RT @JoelAlexandreM: O que faz alguém votar na Marina ? Não tem opinião para nada, quer dialogar e fazer plebiscito para tudo, não tem lider…","São Paulo, Brasil"
BearPax,"RT @henriolliveira: ""MARINA SILVA, e o ABORTO?“
Vamos debater.

""MARINA SILVA, e as DROGAS?“
Vamos debater.

""MARINA SILVA, e as ARMAS?“
Va…",Brasília-DF
AnonimoComum,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR, Rio Branco - Amazônia 
MarcosO88835456,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
Cassunungarosa,"RT @duendefada: Você apoiou o golpe contra Dilma junto com o corrupto Aécio. 

FORAAAAAAAAAA! https://t.co/iuzHS2yVdl","Taubate, Sao Paulo, Brasil!"
EdisonJacobson,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,"Tietê, Brasil"
iJeanFerreira,RT @MarinaSilva: Você sabia que o jornal britânico The @guardian colocou Marina Silva entre as 50 pessoas que podem salvar o planeta? Conhe…,Florianópolis
juliasestero,"RT @_wesleyalvs: #MarinaNoJornalNacional

foi ai que eu
     me apaixonei 

           aquele sorriso 

                       aquela droga…","Rio de Janeiro, Na pqp"
zpastrello,Também acho.,
iJeanFerreira,"RT @huffpostbrasil: Mensagem de #MarinaNoJornalNacional: ""O Brasil que quero pro futuro é o país onde nenhuma pessoa tenha que passar pela…",Florianópolis
iJeanFerreira,"RT @MarinaSilva: Depois de todas essas batalhas, agora o meu tempo chegou! #MarinaNoJornalNacional #VoteMarina18 https://t.co/OAB35H9zCa",Florianópolis
MissAdler3,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
alfx28,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
hilarius42,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Rio Grande do Sul, Brasil"
CnoronhaDa,"RT @leandrozoide: #EntrevistaJN Após as entrevistas qual candidato tem seu voto para presidência da República 2018
#CiroNoJornalNacional
#G…","Lisboa, Portugal"
jonas_spanholi,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",Caxias do Sul - RS
lucami1100,"RT @JoelAlexandreM: O que faz alguém votar na Marina ? Não tem opinião para nada, quer dialogar e fazer plebiscito para tudo, não tem lider…",
VanessaSi3,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",Brasil
CeliaPfau,"RT @calango77: Não conheço um ser vivo que declara voto em  Marina Silva , não vejo um adesivo da candidata numa janela ou veículo, aonde e…","Blumenau, Brasil"
Emersonss86,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
RayDoGueto,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Rio Branco, Acre"
alicebiruta,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
AnonimoComum,"RT @MarinaSilva: Depois de todas essas batalhas, agora o meu tempo chegou! #MarinaNoJornalNacional #VoteMarina18 https://t.co/OAB35H9zCa", Rio Branco - Amazônia 
twerklivia,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",@vascodagama 
mayb_ea,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",bh
gustavossena_,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
criolodrama,#DireitaUnida #DireitaSegueDireita #Direita #BolsonaroPresidente17 #AlckminNoJornalNacional #MarinaNoJornalNacional… https://t.co/RPTs5m5Cjp,Favela
rose_sardinha,"RT @Desesquerdizada: De #MarinaNoJornalNacional: ""Eu sou a única candidata que apoia a Lava Jato"".
FALSO: Com exceção do criminoso preso em…",
daniwuellis,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
LKesseleh,"RT @JoelAlexandreM: Minha reação ao ouvir a Marina dizendo que vai ser presidente do Brasil.

#MarinaNoJornalNacional https://t.co/xWPzqrTv…","Minas Gerais, Brasil"
Laribartholo,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",Campinas / SP
duendefada,"RT @duendefada: Você apoiou o golpe contra Dilma junto com o corrupto Aécio. 

FORAAAAAAAAAA! https://t.co/iuzHS2yVdl",Brasil
DELEGADOCAMARGO,"RT @Desesquerdizada: De #MarinaNoJornalNacional: ""Eu sou a única candidata que apoia a Lava Jato"".
FALSO: Com exceção do criminoso preso em…",
carvalho_tarcio,"RT @franciscomacsoa: O único candidato que defende polícia e exercito! Que quer ordem e progresso pro país. 

O único que NÃO é esquerdista…",
Rueinourhearts,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","São Paulo, Brasil"
_LucasReyes,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","São José dos Campos, Brasil"
smoltiredhuman,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Brasília, Brasil"
dacanal28,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
BearPax,"RT @JoelAlexandreM: O que faz alguém votar na Marina ? Não tem opinião para nada, quer dialogar e fazer plebiscito para tudo, não tem lider…",Brasília-DF
lisadactilo,"RT @DonSergiones: A Marina na eleição passada apoiou o bandido irresponsável golpista Aécio Neves, da cocaína e malas de dinheiro, que mata…","Pernambuco, Brasil"
Reis7Ana,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Jacarepaguá, Rio de Janeiro"
AnonimoComum,RT @MarinaSilva: Você sabia que o jornal britânico The @guardian colocou Marina Silva entre as 50 pessoas que podem salvar o planeta? Conhe…, Rio Branco - Amazônia 
Synaesthesia420,"RT @JoelAlexandreM: Minha reação ao ouvir a Marina dizendo que vai ser presidente do Brasil.

#MarinaNoJornalNacional https://t.co/xWPzqrTv…",
Cassunungarosa,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…","Taubate, Sao Paulo, Brasil!"
Ganchodedireita,RT @PastorLiomar: #MarinaNoJornalNacional Vou convocar um plebiscito para saber se o país está pronto para ter plebiscito  ! https://t.co/j…,Longe do PT
IgorHTavares,Sem sombra de dúvidas,"Inglaterra, Reino Unido"
gabbybarcellos,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",num sei to loka
BearPax,"RT @Desesquerdizada: De #MarinaNoJornalNacional: ""Eu sou a única candidata que apoia a Lava Jato"".
FALSO: Com exceção do criminoso preso em…",Brasília-DF
lemoneidu,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Brasília - Distrito Federal
homemprimata_BR,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…",
anaguimaraens,"RT @DonSergiones: A Marina na eleição passada apoiou o bandido irresponsável golpista Aécio Neves, da cocaína e malas de dinheiro, que mata…",Porto Alegre
homemprimata_BR,RT @BlogDoPim: Só falta Marina alegar que se referia exclusivamente às candidatas mulheres. Após a saída de Manuela D'Ávila para ser suplen…,
x_t1t0,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",slzzzzzzz
Tiadri1503,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
sillyboyzzz,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Rio de Janeiro, Brazil"
felipefribeiro,RT @PastorLiomar: #MarinaNoJornalNacional Vou convocar um plebiscito para saber se o país está pronto para ter plebiscito  ! https://t.co/j…,
RickAzev,"RT @Ro_Moller: Eu não conheço ninguém que vote na Marina Silva...

E para aqueles que votam, espero continuar não conhecendo...

Não consig…","Rio de Janeiro, Brasil"
leaojessie,"RT @MarinaSilva: Se eu ganhar, vou governar com os melhores de todos os partidos. Temos que olhar as pessoas e a trajetória, não apenas o p…",Japeri
Dani80017886,"RT @PetralhaZuero: Marina e Aécio
Dois mortos que serão enterrados em Outubro.
#MarinaNoJornalNacional https://t.co/qOqcXfM9Ra",Liberd tucanóPOLIS (São Paulo)
marcosrpoa,RT @CorrupcaoMemes: Se a Marina indicar ministro igual indica cabeleireiro tamo tudo fudido #MarinaNoJornalNacional https://t.co/Anfs79VhIA,"Canoas, Brasil"
cellyanchieta,RT @legenitta: Mas é candidata a presidência ou a miss universo? https://t.co/McHewq9UER,"Araruama, Brasil"
cabista691,"RT @agencialupa: A @MarinaSilva, candidata à Presidência pela Rede, foi entrevistada no @jornalnacional. Confira a checagem em https://t.co…",República da Soja 
2015Fmbs,"Sabatina com Marina Silva (20h32/21h02)

30

#MarinaNoJornalNacional QUASE DEU OS 31 PONTOS DE IBOPE DO CIRO E BOLSONARO!",
BrbaraMendona2,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Rj/bsb
LirouTarja,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",CampinAju
jezielreis,"RT @agencialupa: A @MarinaSilva, candidata à Presidência pela Rede, foi entrevistada no @jornalnacional. Confira a checagem em https://t.co…",Gameleira do Jacaré - FSA
JlioCsarCampos3,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,
Rafael_batizta,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",Brasil - RS
2015Fmbs,"Sabatina com Marina Silva (20h32/21h02)

30 pontos

#MarinaNoJornalNacional QUASE DEU OS 31 PONTOS DE IBOPE DO CIRO E BOLSONARO!",
HerculeGome,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Sobradinho, Brasília"
aristonlucas_,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Recife
andrecasteliano,"RT @Desesquerdizada: De #MarinaNoJornalNacional: ""Eu sou a única candidata que apoia a Lava Jato"".
FALSO: Com exceção do criminoso preso em…",Vitória da Conquista
Lucianojcruzan1,"RT @GiMG__: #MarinaNoJornalNacional

De volta ao túnel do tempo 👇 https://t.co/GVzFY3YShk",América Latina 
haIIieparker,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
saopaulobitch,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
lernkabeyo,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
lulu_bolinha,"RT @JefersonAndreo2: #MarinaNoJornalNacional 
- Foi pra expulsão candidata?
- Vamos dialogar sê preciso faremos um plebiscito. https://t.co…",
PrimadonnaIero,"RT @_wesleyalvs: #MarinaNoJornalNacional

foi ai que eu
     me apaixonei 

           aquele sorriso 

                       aquela droga…","Guarulhos, Brasil"
brendagomes_b,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,"Curitiba, Brasil"
FridaGalo13,"RT @PetralhaZuero: Marina e Aécio
Dois mortos que serão enterrados em Outubro.
#MarinaNoJornalNacional https://t.co/qOqcXfM9Ra",
VitinhoAloha,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
Capuz99,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Brasil
wandersonluz,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Anápolis, Goiás"
fontes_ferrei,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Rio de Janeiro, Brasil"
Capuz99,"RT @BlogDoPim: Capacidade se mostra. Posicionamento, também. Valorizar a trajetória e a superação de adversidades é justo, mas #MarinaNoJor…",Brasil
chicogregorio,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…","Caicó, Brasil"
mariaflorzinhaz,"Quem diria 
Rainha acreanaa",
Ro_Moller,"RT @mdmguimaraes: Inclua na lista:

@terca_livre 
@allantercalivre 
@pauloap 
@PauloMartins10 
@JoelAlexandreM 
@conexaopolitica 
@Ro_Molle…","Indaiatuba, Brasil"
caarovl,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
Bea_doce_amarga,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
heraldo10743939,"RT @leandrozoide: #EntrevistaJN Após as entrevistas qual candidato tem seu voto para presidência da República 2018
#CiroNoJornalNacional
#G…",
helltonloc,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Brazil
fontes_ferrei,"RT @BlogDoPim: Capacidade se mostra. Posicionamento, também. Valorizar a trajetória e a superação de adversidades é justo, mas #MarinaNoJor…","Rio de Janeiro, Brasil"
eujuliofonseca,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,"Belo Horizonte, MG - Brasil"
natanae66243438,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,
ElaineCavasotto,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Brasil
1909Charles,O que seria emponderadora?🤔,"Porto Alegre, Brasil"
Sinclair_Ma,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",
JMarcosSat,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",
kccpurest,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",na puta que pariu
silviodarcorrea,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
GuilhermDW,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,"Hell Branco, AC"
luizgeraldo57,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
anaisbarbierii,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Rio Grande do Sul, Brasil"
neisilvaribeir1,"RT @BetoSilvaBR: Não vi a entrevista da 
#MarinaNoJornalNacional . Alguém sabe se ela saiu dançando tipo o Bolsonaro? https://t.co/O13QDtJl…","Rio de Janeiro, Brasil"
Renatta_,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Vitória da Conquista, BA"
ruyleonardo,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",
elio_caldeira,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
CeliaPfau,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…","Blumenau, Brasil"
mariaflorzinhaz,"RT @guilerwe: Se a Marina que usar da sustentabilidade pra melhorar o Brasil, pq n???? Tem gente que acha que com o armamento da população…",
nepomucxno,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
ahsvelcro,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
gracibonifacio_,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
Valdenicio37,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",
DbBadia,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Porto Alegre
edhevimell,E não dá pra esquecer que ela deu um sabão da paz no boçal da guerra.,
Helena_Cabello1,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Rio de Janeiro, Brasil"
manictrl,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",#BlackLivesMatter
Albatroz34,"Para ela eleição é um negócio. Se candidata, pega um din-din da campanha e vai vier por mais 4 anos sem trabalhar.… https://t.co/sojyy2qplO",Brazil
FernandoVN3,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Rio de Janeiro, Brasil"
jairsonaro1717,"RT @mdmguimaraes: Inclua na lista:

@terca_livre 
@allantercalivre 
@pauloap 
@PauloMartins10 
@JoelAlexandreM 
@conexaopolitica 
@Ro_Molle…",São Paulo
NiBarga,"RT @calango77: Não conheço um ser vivo que declara voto em  Marina Silva , não vejo um adesivo da candidata numa janela ou veículo, aonde e…",
LuisAntonC1206,"RT @JoelAlexandreM: Minha reação ao ouvir a Marina dizendo que vai ser presidente do Brasil.

#MarinaNoJornalNacional https://t.co/xWPzqrTv…",
andreferretti,"RT @MarinaSilva: Ser líder não é ser o dono do partido, Bonner. Hoje no Brasil esse conceito de que o partido tem um dono que arregimenta a…","Curitiba-PR, Brasil"
callmebymatheus,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Palmas, Brasil"
mortacomfarofa7,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",wakanda
fcosferr,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Brasília, Brasil"
neillscott13,RT @BetoSilvaBR: #MarinaNoJornalNacional com licença; fui informado que mulheres não apoiam Bolsonaro. Essa informação procede? 🤔 https://t…,Brasil
jobmaisforte,"RT @mdmguimaraes: Inclua na lista:

@terca_livre 
@allantercalivre 
@pauloap 
@PauloMartins10 
@JoelAlexandreM 
@conexaopolitica 
@Ro_Molle…",Rio de Janeiro
alderrbarros,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,"Manaus, Brasil"
fabiowario,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…","-23.558647,-46.6818"
kcarolinem_,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Brasília, Brasil"
thiagorcbraga,"RT @BruhMagno: O ruim dessas entrevistas é que está tendo mais perguntas pra fazer lavagem de roupa suja do que ouvir planos de governo, pa…",Tucuruí-PA 
BolsoIndignado,"RT @pauloap: Marina, não foi só a Dilma e o Temer que cometeram o crime de caixa dois, hein...

https://t.co/7RYTkqhWqK

#MarinaNoJornalNac…",
craziesby1d,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
neanderthalico,"Não tenho acesso a TV aberta. Assisti a pouco, pelo YouTube. E também não é minha candidata para essas eleições des… https://t.co/1A5lW0b823",Londrina/PR
majolonog,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",
arghgnome,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Brasilia.
rblfsteph,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
PvtPetrenko,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Goiânia, Brasil"
_laisavieira,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
Carlosgrupon8,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,Brasil Fortaleza BH SP
danmrts,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Brasília, Brasil"
fontes_ferrei,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…","Rio de Janeiro, Brasil"
bbltz,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","São Paulo, Brasil"
mclaudiafernand,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Natal-RN Brasil
sebaxxtianstan,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Honeymoon ãve.
majolonog,"RT @franciscomacsoa: O único candidato que defende polícia e exercito! Que quer ordem e progresso pro país. 

O único que NÃO é esquerdista…",
fontes_ferrei,"@JoelAlexandreM #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que… https://t.co/4XUdqP53qx","Rio de Janeiro, Brasil"
love_is_bored,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Na sua 
m_emeryy,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",rj
