Usuario,Mensagem,Localizacao
Paparcu,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,nan
mahquarilouca,"RT @OPatrickRamon: Quem vai votar no Haddad da RT AKI SÓ PRA MIN VER UMA COISA 
#eleições2018  #AgoraÉHaddad  #ViraViraClR0",Saturno
tata1953,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…","Brasília, Brasil"
akatucca,"RT @opovoonline: ENTREVISTA | Ciro manda um “aí, dento!” na GloboNews para eleitor de Bolsonaro. https://t.co/ikZyyX8R3g #EleiçõesOPOVO #El…","Fortaleza, Brasil"
clau_perl,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018","Rio de Janeiro, Brasil"
sensateitodo,"Votei no Ciro, e votei com vontade, não me arrependo em momento algum. Ele é um cara que tem todo um preparo e proj… https://t.co/wmGMYm4B5o",nan
CiciOrnelas,"RT @Cecillia: “Ele não, sem dúvidas” - Ciro Gomes ao vivo na Globo News #Eleições2018","Minas Gerais, Brasil"
Rhuanna20,"RT @btsugaaxx: Cansei da eleição de 2018, alguém pula para a de 2022
#elenao 
#ViraViraClR0 
#Eleições2018","Paraná, Brasil"
gustavo_smn,"Se os brasileiros que moram em Berlim, Copenhague, Dublim, Estocolmo e Paris votaram no Ciro, eu votei bem. (Na rea… https://t.co/4t2qQxP4VD",Brasil
attila_holanda,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
Patrcia08170258,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
CptOnValium,"RT @opovoonline: ENTREVISTA | Ciro manda um “aí, dento!” na GloboNews para eleitor de Bolsonaro. https://t.co/ikZyyX8R3g #EleiçõesOPOVO #El…",Walking On Air
caboquinhadoPA,Me representa muito #ViraViraClR0 #Eleições2018,nan
piemarcy,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,Latina -Lazio-Italia 
cesarmagnosjr,"Obrigado presidente @cirogomes.
Continuarei te acompanhando e espero ajudar na tua eleição daqui a quatro anos. Min… https://t.co/WrwXWngNsN","Baja, Hungary"
BaseLadyGaga,"RT @g1: Bolsonaro vence em 2,8 mil cidades, Haddad, em 2,6 mil, e Ciro, em mais de 100 https://t.co/kUytNbXqe6 #Eleições2018 #G1 https://t.…",nan
freitas_mile,"Obrigada nordeste, vcs nos deram mais uma chance. 
Aprendemos q não basta fazer campanha na net, se bastasse o Ciro… https://t.co/RwEfXdozV7",nan
andetonha,"RT @rglioche: -Ciro, pra onde vc tá indo nesse momento?
-Eu tô indo ali no barzinho
Melhor entrevista pós-derrota em uma eleição ever
#Elei…","Fortaleza, Brasil"
dragmelarry,"RT @Biscoitaada: @lacerda @fernadeslmila Eu tô chocada, conheci tantas pessoas que disseram votar no Ciro, twitter bombando, não entendo na…",Brasil
Bminasi,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
BSchatzmann,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018",☔️ville
clau_perl,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio de Janeiro, Brasil"
CristyCostaC,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",São Paulo
LucasPdS95,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,nan
oe_anna15,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
papacooo,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
fabricioayress2,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 21h15:
Bolsonaro, 46,5%; Haddad, 28,5%; Ciro, 12,5%; Alckmin, 4,…","Sant'Ana do Livramento, Brasil"
tupinumbu,Não ficarei elogiando ele como elogiava o @cirogomes pois não confio nele como confio no Ciro. Mas o fascismo não p… https://t.co/Qwf8nzjj9z,nan
RxJanne,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio de Janeiro, Brasil"
doodofe,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018",Zona Norte
Futebol7411,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
WilianGarcaI,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio Grande do Sul, Brasil"
Rog3rrs,"RT @gazetadopovo: Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado. https://t.co/RIKcFMN…","Forquilhinha, SC, Brasil"
Neziodasilva,"#Eleições2018 Na hora de votar veja quem de fato mente e nada fez pelo país. Ciro foi ministro de Lula, e mostra qu… https://t.co/iGMrk7Jxql","Pato Branco,PR"
alzzkxy,"RT @rglioche: -Ciro, pra onde vc tá indo nesse momento?
-Eu tô indo ali no barzinho
Melhor entrevista pós-derrota em uma eleição ever
#Elei…","Lago da Pedra, Brasil"
bolstrump,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,"Santo André, Brasil"
VicentePilieri,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 21h15:
Bolsonaro, 46,5%; Haddad, 28,5%; Ciro, 12,5%; Alckmin, 4,…",nan
CesarAugusto_sp,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",São Paulo/sp
BielBerardi,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
blanka65181160,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
Panchoarceoarg,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 21h15:
Bolsonaro, 46,5%; Haddad, 28,5%; Ciro, 12,5%; Alckmin, 4,…","Buenos Aires, Argentina"
geudy_FLA,"RT @Cecillia: “Ele não, sem dúvidas” - Ciro Gomes ao vivo na Globo News #Eleições2018",Sergipe_Brasil
cheryl_ismygirl,"RT @Badoguinho: A voz do povo é a voz de Deus! 
Esse Vídeo me faz não perder a esperança! 
#eleições2018 #elenão #ViraViraClR0 #Haddad13 #a…",Brasil
euMateuslimaa,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Guarulhos, Brasil"
cryingforgirls,"RT @Badoguinho: A voz do povo é a voz de Deus! 
Esse Vídeo me faz não perder a esperança! 
#eleições2018 #elenão #ViraViraClR0 #Haddad13 #a…",Fundo do poço 
joaopaulo44456,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018","Medellín, Colombia"
DanielaCPeres17,"RT @oAdvogad0: Nordeste ‘atrapalhou’ Bolsonaro? Não! Foram VALENTES em não permitir avanço do Haddad e Ciro

Em quase todos os estados do N…",nan
andreteshima,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
rafael__italo,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
ninahmaria,"RT @rglioche: -Ciro, pra onde vc tá indo nesse momento?
-Eu tô indo ali no barzinho
Melhor entrevista pós-derrota em uma eleição ever
#Elei…",Nordeste do Brasil
DiegoMiglio,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
Duda78,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
MarcioJRClaro,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
CarolinaVilhen,"RT @Badoguinho: A voz do povo é a voz de Deus! 
Esse Vídeo me faz não perder a esperança! 
#eleições2018 #elenão #ViraViraClR0 #Haddad13 #a…",nan
miaeowu,"RT @Cecillia: “Ele não, sem dúvidas” - Ciro Gomes ao vivo na Globo News #Eleições2018",gab is my everything
helensantosreal,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,Brasil
rodrigolf,Ciro fundamental nesse segundo turno. Apesar do revés que sofreu do PT acho que terá a responsabilidade de se  junt… https://t.co/eHH4UJ0nVK,nan
slowjungukkie,"RT @ddaengbys: ciro gomes na globo news:

- disse que tá grato ao povo brasileiro, especialmente ao cearense que confiou nele;

- disse que…",nan
kurganRCDR,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018",gyn
luizzzxz,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018","Itaperuna, Brasil"
FeliipeSchaider,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Domingos Martins, Brasil"
vitinsampaio1,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
FeliipeSchaider,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Domingos Martins, Brasil"
andre_bulhoes,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","São Paulo, Brasil"
sseafret,"RT @rglioche: -Ciro, pra onde vc tá indo nesse momento?
-Eu tô indo ali no barzinho
Melhor entrevista pós-derrota em uma eleição ever
#Elei…",mar.
ClauMont47,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,NYC 
slowjungukkie,"RT @opovoonline: ENTREVISTA | Ciro manda um “aí, dento!” na GloboNews para eleitor de Bolsonaro. https://t.co/ikZyyX8R3g #EleiçõesOPOVO #El…",nan
Al08032154,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",nan
BrGuedes,"Ciro Gomes venceu em capitais de países cujas ditaduras dominam ou dominaram por algum período:

Belgrado (Sérvia)… https://t.co/hRi7Rz1uSL","Rio de Janeiro, Brasil"
nothingbaies,"RT @ddaengbys: ciro gomes na globo news:

- disse que tá grato ao povo brasileiro, especialmente ao cearense que confiou nele;

- disse que…",casa das coelhinhas miau
kurganRCDR,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",gyn
pxrkminie,"RT @ddaengbys: ciro gomes na globo news:

- disse que tá grato ao povo brasileiro, especialmente ao cearense que confiou nele;

- disse que…",jjk+pjm🐾🐣 || Ot7 stan
ArnoKaplan,RT @agenciabrasil: Ciro Nogueira e Marcelo Castro são eleitos senadores pelo Piauí https://t.co/4FjpwVqWO3 #EBCnasUrnas #eleições2018 https…,"Porto Alegre, RS, Brazil"
CamilaaaG_,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Recife - PE
LeandroN_Silva,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Mato Grosso, Brasil"
_gustavoita,"RT @rglioche: -Ciro, pra onde vc tá indo nesse momento?
-Eu tô indo ali no barzinho
Melhor entrevista pós-derrota em uma eleição ever
#Elei…","Jundiaí, Brasil"
lerrienough,"RT @Cecillia: “Ele não, sem dúvidas” - Ciro Gomes ao vivo na Globo News #Eleições2018",♡ lmix ♡ w1 ♡ twice ♡ dc ♡
LuCiAnOeFrEiTaS,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Campo Grande, MS"
PLSP77,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018",Land Of Confusion & Corruption
LeoVinicius14,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,Rio de Janeiro
VemPraTmdSports,"RT @opovoonline: Ciro manda um “aí, dento!” na GloboNews para eleitor de Bolsonaro e diz que vai tomar umas por Camilo. https://t.co/0blgkB…","Fortaleza, Brasil"
Martinho__13,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Taguatinga, Brasília"
guilhermegui999,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
FelipeSertao,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Brasil
zumaro22,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Rio de Janeiro, Brasil"
PasteIPrincess,"RT @Iilith_: O Ciro Gomes não perdeu a presidência a presidência perdeu O Ciro Gomes 
#Eleições2018 https://t.co/jqdYmgYtZC",nan
IPaolak,"RT @PatroaLudmilla: eu saindo da urna após ter votado no Ciro 

#ViraViraClR0
#Eleições2018 https://t.co/uanRW2qxsA","Rio de Janeiro, Brasil"
TragicMin,"RT @Cecillia: “Ele não, sem dúvidas” - Ciro Gomes ao vivo na Globo News #Eleições2018",nan
LucasPdS95,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
LeBeaux_,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
Juninhosccp__,"RT @jqteix: SE A IDADE MÍNIMA PRA VOTAR FOSSE 12 ANOS O CIRO GOMES ESTARIA NO SEGUNDO TURNO 
#Eleições2018","São Paulo, Brasil "
JeffersonDoni94,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Curitiba, Brasil"
VemPraTmdSports,"RT @opovoonline: ENTREVISTA | Ciro manda um “aí, dento!” na GloboNews para eleitor de Bolsonaro. https://t.co/ikZyyX8R3g #EleiçõesOPOVO #El…","Fortaleza, Brasil"
AnaClaraXuxuzin,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",Carioquinha
JuniorSplinenk,"Melhor já ir se #HADDAPTANDO  #HADDAD
#13NELES #13confirma #PTSim #ViraViraClR0 #Eleições2018 #Nordeste… https://t.co/vncyAi9XrO","Maringá, Brasil"
LuizFernandoSMC,RT @enquetesdf: Dia 28 de outubro é? #ViraViraClR0  #Eleições2018  #PrayForBrazil  #FicaTemer,"Rio de Janeiro, Brasil"
xxxxxxAwaxyrtdc,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…","Paris, France"
dudacampanharo,"RT @gazetadopovo: Bolsonaro vence em 17 estados, Haddad em 9 e Ciro em 1. Veja a votação de cada candidato por estado. https://t.co/RIKcFMN…",nan
RainhaB17,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
_julio80,"RT @jqteix: ""agora temos que ser moderados para conquistar eleitores do ciro""

QUE NADA, ELEITOR DO CIRO É TUDO CHUPA OVO DO LULA ENRUSTIDO…",nan
BigBrotherBRHAB,EM QUEM VOCÊ VAI VOTAR? OU VOTOU? #ViraViraClR0 #EleNao #Ciro12 #Haddad13 #Bolsonaro17 #eleicao2018 #17Neles… https://t.co/ep7EzkZoaI,nan
rahaguiar_,Ai mds eu to muito nervosa #eleicao2018 #ViraViraCiro12,"Sao Paulo, Brazil"
_IvoJr,"GENTE SCORRO BONNER FALOU QUE TEM PESQUIAS DE BOCA DE URNA DIFERENTE DAS QUE MOSTRARAM ONTEM 
#ViraViraClR0 #eleicao2018",Fortaleza
lins_augusto,"Vamos Virar Cirooooo!
#ViraViraClR0 #eleicao2018",Brasil
catarina077,RT @BigBrotherBRHAB: EM QUEM VOCÊ VAI VOTAR? OU VOTOU? #ViraViraClR0 #EleNao #Ciro12 #Haddad13 #Bolsonaro17 #eleicao2018 #17Neles #FraudeNa…,"Salvador, Brasil"
pinksunicorn,RT @rahaguiar_: Ai mds eu to muito nervosa #eleicao2018 #ViraViraCiro12,Fim do arco iris 
bavieraleticia,Não vejo a hora de sair esses resultados senhor Jesus amado tenha misericórdia de nós #eleicao2018 #ViraViraCIR012 #Ciro,no infinito e além
BigBrotherBRHAB,#ViraViraClR0 #EleNao #Ciro12 #Haddad13 #Bolsonaro17 #eleicao2018 #17Neles #FraudeNasUrnasEletronicas… https://t.co/XNCM3XXMBn,nan
streendall,RT @Nathanfox20: SOBRE O RESULTADO DAS ELEIÇÕES 👇👇👇#eleicao2018 #ViraViraClR0 https://t.co/S220ytBQIa,nan
jo_biersack,RT @BigBrotherBRHAB: #ViraViraClR0 #EleNao #Ciro12 #Haddad13 #Bolsonaro17 #eleicao2018 #17Neles #FraudeNasUrnasEletronicas #GNEleicoes2018…,Deutschland
manu_ribeiros,Esperei quase meia hr pra votar.. achei um absurdo Princesas da Disney não terem prioridade 🙄 #ViraViraCiro12… https://t.co/LbZ7ZbudNX,Brasil
BigBrotherBRHAB,EM QUEM VOCÊ VOTOU? #ViraViraClR0 #EleNao #Ciro12 #Haddad13 #Bolsonaro17 #eleicao2018 #17Neles… https://t.co/Ert2RTzv2j,nan
BrunaLa84992589,"RT @RaianyMirelly: Pesquisa Rápida:
Em quem vocês votariam para ser presidente ?

#EuVotoBolsonaro
#ViraViraClR0
#eleicao2018
#EleiçõesRBS2…","Rio Grande do Sul, Brasil"
HOM0SSEXUAIS,RT @BigBrotherBRHAB: EM QUEM VOCÊ VOTOU? #ViraViraClR0 #EleNao #Ciro12 #Haddad13 #Bolsonaro17 #eleicao2018 #17Neles #FraudeNasUrnasEletroni…,"São Paulo, Brasil"
jorddyalvess,RT @guzaux: eu forçando as pessoas a votar no Ciro e não no Bozo #ViraViraClR0 #eleicao2018 https://t.co/hwEWcx6DDe,nan
cellebc,E que venha a apuração das urnas. #eleicao2018 #ViraViraCiro12,Salavador - BA
lovatoisnaja,"EU TO TREMENDO PORRA, TEM QUE DAR CIRO #ViraViraClR0 #eleicao2018",orphan black
iitsandrew,"No show do kevinho, mas pensando no Ciro 12 #Eleicao2018 #EleNão",Portugal
luizrodrigof31,RT @BigBrotherBRHAB: #ViraViraClR0 #EleNao #Ciro12 #Haddad13 #Bolsonaro17 #eleicao2018 #17Neles #FraudeNasUrnasEletronicas #GNEleicoes2018…,nan
lary_JBV,"RT @guzaux: ""o Brasil inteiro é 17. deus nos ajude que ele ganhe"" #ViraViraCiro12 #eleicao2018 

DEUS: https://t.co/LqPCilNjPU",outra dimensão
vanavelino_,Segunda pesquisa de boca de urna o Major tá eleito como 1 senador de SP...oiii???¿¿ #ViraViraCiro12 #eleicao2018,📍SP  📍RJ 🇧🇷
arroba_ty,Eu indo votar e encontro na rua eleitores com camisas do 1+7 #eleicao2018  #elenão #ciro12 #cirosim,"Teresina, Brasil"
shawnschase,"quem quiser usar esses memes do ciro na eleição tá ai
VOTA NO CIROOOOO
votem consciente
#ViraViraClR0 #eleicao2018",brazil
oksimoesblog,"CIRO GOMES EU ACREDITO NELE
#ViraViraClR0 #eleicao2018 https://t.co/Qf7i6IqrIA","Pernambuco, Brasil"
fe_lipi,"Que comece a revolução, se nossos queimamos  bozonaro vai queimar com a gente #eleicao2018 #ViraViraCiro12… https://t.co/bIRT2lLXFC","São Paulo, Brasil"
fernandaqj,"Se o Ciro for p 2T, será mais uma derrota pro Lula. Caraioooo... essas eleições estão totalmente imprevisíveis. E o… https://t.co/eJxGIlovT8",Curitiba BR
RaianyMirelly,"Pesquisa Rápida:
Em quem vocês votariam para ser presidente ?

#EuVotoBolsonaro
#ViraViraClR0
#eleicao2018",nan
Edu_ardoLD,"E aí menores de 16 que estavam defendendo o Bozo, já votaram ???😅😅😅😅 

 #ViraViraCiro12  #eleicao2018","Salvador, Brasil"
Taticabello,"RT @RaianyMirelly: Pesquisa Rápida:
Em quem vocês votariam para ser presidente ?

#EuVotoBolsonaro
#ViraViraClR0
#eleicao2018",nan
guzaux,BOM DIA! #ViraViraClR0 #eleicao2018 https://t.co/MuG7pV2iLJ,"st, espírito santo, brasil"
