Usuario,Mensagem,Localizacao
lariaguiiar,RT @aboutjubsme: Bolsonaro só mostrou o quão retardado é nesse debate e se alguém ainda assim concordar com as ideias dele são retardados c…,"Guarulhos, Brasil"
karlahellenn,RT @diImabr: Precisamos tombar esse momento da TV Brasileira como Patrimônio Histórico da Humanidade. Alô @UN!!! #BolsonaroNoJornalNacional…,"Beverly Hills, MI"
campos_agnaldo,"RT @maepatriota: Candidato, me dá o livro.
Eu vou ficar com o livro.
Candidato, me dá o livro.
Eu vou ficar com o livro.
Candidato, me dá o…","Capão Redondo, São Paulo"
damnitana,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
yazismean,"RT @LannesDelRey: O jornal nacional serviu para mostrar o quanto Bolsonaro é homofóbico, racista e machista.

Nem seus eleitores conseguem…",
nic_csimon,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM","Curitibanos, Brasil"
wagnercurado,"RT @edmilsonpapo10: ""Em bandido tem que atirar""
Bolsonaro
#BolsonaroNoJornalNacional 
Cara, sempre quis ver um candidato dizer isso sem mim…",
deadplool,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",bea's twin
MLGanga,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Rio de Janeiro, Brasil"
elzapalves,"RT @JoelAlexandreM: Veja o que Bolsonaro falou ao ser questionado sobre homofobia no Jornal Nacional 

#BolsonaroNoJornalNacional https://t…",Brasil
juceliofbarros2,"RT @edmilsonpapo10: Bolsonaro foi bem demais!
Mto melhor que eu esperava 
Excelente!
Bolsonaro falou como a maioria dos cidadãos trabalhado…","São Paulo, Brasil"
mfsaless,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
carollneves_,RT @annauchoa_: Mais uma prova de que a Barra tem que acabar https://t.co/SJciZrniXk,Rio de Janeiro
JustCarol10,@Desesquerdizada Foi bommmmmm demaissssssss 😂😂😂😂😂. Mito #BolsonaroNoJornalNacional,
lorsfe,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",📢 Ative o 🔔 das notificações
lolaescreva,"RT @samiabomfim: A derrota de Jair Bolsonaro virá da resistência das mulheres. Nesse vídeo, mostro alguns motivos que nos fazem detestar es…",Fortaleza - CE
Darthmau1,"RT @JoHnNy_RoCk1: #BolsonaroNoJornalNacional Comunidades???
A violência já desceu das favelas faz tempo, querem que os policiais enfrentem…",Republiqueta = Brasil 
LeoXFerreira,"""Exiatem gays e lésbicas,  pais de família que concorda comigo"" #BolsonaroNoJornalNacional https://t.co/xyY9zhKb94",Brasil
rrafhasouza,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",sscp 
Osiassantosalv1,"RT @Desesquerdizada: Resumo de #BolsonaroNoJornalNacional: anunciou o apartamento, cutucou Bonner pelo divórcio, jogou na cara da Renata qu…","sp, Brasil"
lampyao,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",
findlelo,RT @kimpkat: Será que Bolsonaro tocou no tema casamento de propósito? Rs#BolsonaroNoJornalNacional,Brasília - DF
Teresa01314,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",
FABIANOJCAMARGO,"RT @JOAQUIMTEIXEIA: BOLSONARO,
AO VIVO,
no JORNAL NACIONAL:

- falou que a GLOBO é sustentada pelo Estado
- falou da desigualdade salarial…","Belo Horizonte, Brasil"
wagnercurado,RT @domlancellotti: #BolsonaroNoJornalNacional Esse Ministro Barroso aceitando denúncia infundada de racismo contra o Bolsonaro nem parece…,
peoplejesss,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Rio de Janeiro
mpedran,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","São José dos Campos, Brasil"
scostallat,RT @LadradeCelular: Sobre o tema da violência: Só pra lembrar o @realwbonner que o jornalista da @RedeGlobo Tim Lopes virou churrasco na mã…,
Glossofobico,"RT @WORD_NEWSS: Noblat não Critica Bolsonaro e família chama ambulância.
#BolsonaroNoJornalNacional https://t.co/OW0J6CXHpA",um mundo sem jovens
campos_agnaldo,"RT @vaIehomossexuaI: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bo…","Capão Redondo, São Paulo"
_HAGANEno,"RT @lawaer: Na próxima vez que um tio vier a me perguntar de salário, vou trocar o 'quer pagar meu IR' pela linda citação da Renata Vasconc…",
supersadloch,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",em algum lugar f1
VanCsgomes,"RT @professorigor: Bolsonaro deixou claro que a Globo recebe tanto dinheiro do governo federal que é quase um braço midiático estatal!
#Bol…","São Paulo, Brasil"
sarahasilva54,RT @selenawigs: renata o brasil te ama #BolsonaroNoJornalNacional https://t.co/cf2mLM9y4H,"São Gonçalo, Brasil"
Hetero__,"RT @Lesbicando1995: bolsonaro é a favor da tortura e armamento, racista, machista, homofóbico, despreza a cultura indígena, quer limitar qu…","Vila Velha, Brasil"
marcelosousamm,"RT @Aames_Oliveira: Renata Vasconcellos: ""Não, candidato! Por favor, não mostre esse livro escolar! Tem criança assistindo!""
#BolsonaroNoJo…","Brasília, Brasil"
SHOTSREINANDO,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",29/06/15
Rearu_Fantasy_,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",São Paulo - Brasil
myqueens1,RT @barbarafontess: Para o Bolsonaro mulher tem que ganhar menos mesmo; se quiser segurança morte de inocente é efeito colateral; se não qu…,
mcqueenroses,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",brazil
queen_ventress,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",51 Area
juliaabuarque,Exatamente!,"Maceió, Brasil 🌴☀🌊"
wagnercurado,"RT @SPD_33: 🔰""Num fala que eu ganho menos que o Bonner... Ain ain ain...""
🤣Rs😂Rs🤣 

BOLSONARO DETONOU O JN‼️

#BolsonaroNoJornalNacional ht…",
babbicss,RT @pqpasylum: 🌸tweet para apreciar e enaltecer a beleza da mulher que matou o bozonaro essa noite🌸 #bolsonaronojornalnacional https://t.co…,
ramosthaina10,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","RJ,ZN- VG🍃✌"
successaguiar,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…","Salvador, Brasil"
realJoaoCosta,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…",
DemiSmoldy,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",neverland
samypasetto,"RT @da_direita: #BolsonaroNoJornalNacional  

#DireitaVemDeGraca #DireitaSegueDireita #DireitaUnida #direitaamordaçada #Boldonaro17 #Bolson…",around 
stylestalented,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",nextoyou
MariAdans,"RT @VRetorno: 23:59 - ""Você deve interferir na diferença salarial entre homens e mulheres na iniciativa privada""

00:00 - ""Mas você e o Bon…","São Paulo, SP, Brasil"
re_dsza,"RT @oiluiz: Bonner e Renata pediram pro Bolsonaro não mostrar a cartilha do kit gay pq ""tem crianças assistindo"". 

E assim, na prática e s…","SC, PR, MS, MG..."
rafacampos960,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",
JoaquimArruda45,"RT @MatheusfRomero: Então a Globo precisou censurar o livro que seria mostrado para crianças nas escolas? Interessante...
#BolsonaroNoJorna…",Centenário - Tocantins
Diegoohtricolor,"RT @WORD_NEWSS: Noblat não Critica Bolsonaro e família chama ambulância.
#BolsonaroNoJornalNacional https://t.co/OW0J6CXHpA","Várzea Paulista, Brasil"
biancadom_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
Francis10085180,"RT @Pedro_henriqz: Nao tenho vergonha de ser gay e apoiar o bolsonaro, eu vim de uma família tradicional brasileira, e apoio esses valores…",
marimosi,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Joinville, Brasil"
caiomaia03,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM","Macaé, Rio de Janeiro"
bestyIes,"RT @Brellasker: alguém sabe me dizer se essa imagem é real?

#BolsonaroNoJornalNacional https://t.co/yQURW9cKWM",
Dmartello12,"RT @pauloap: DÊ RT PARA ESPALHAR O LIVRO CENSURADO PELA GLOBO

Bolsonaro não pôde mostrar este livro no Jornal Nacional, mas as crianças re…",
elflopada,"RT @jovensreacinhas: Quem liga para economia, emprego e saúde?

A gente quer saber é de um ""kit gay"" que nunca saiu do papel!

O país não p…",
blencarvalho,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",roça 
byuntterfIy,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",fan account.
CamSeImporta,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",in a purple bubble
suydias_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
jacquietequila,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",vai p cima deles mengao!!
Eliseubdossant2,"RT @BonoroPistola: #BolsonaroNoJornalNacional

""Jamais aceitaria ganhar menos que o Bonner""

Renata Vasconcellos https://t.co/oirMiDsjgV","Rio de Janeiro, Brasil"
maiarasanguedo,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Brazil
rafaboaventura_,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
_Greta254,RT @withyouts: “eu não sou homofóbico mas tá errado homem com homem” e com essa frase eu encerro o dia de hoje muito obrigada #BolsonaroNoJ…,
brunarizzolo,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
PedroProux,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
dressaribeiro_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","bsb
"
Ani_cw,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Balneário Camboriú, Brasil"
JosCarl34494168,"RT @kiadons: #BolsonaroNoJornalNacional
Podem chamar ele de tudo, menos de corrupto. Ele não é o melhor candidato, mas sim o único que pode…","Estância, Brasil"
estragapraz,RT @SchuldinerSieg: Fiquem ligados porque o julgamento da ação que aceita o pedido de ação contra o Jair Bolsonaro sobre racismo tá empatad…,Curitiba
samicar_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
MiihhNogueira,RT @deamartinelli: renata vasconcellos: “poderia questionar o salário do senhor porque o senhor exerce um cargo público(...). meu salário n…,Localiza Ai 
Vicpicinatti,"RT @SaabBrasil: #BolsonaroNoJornalNacional 
Uma pergunta:
Todos sabemos que Renata ganha 5x ou 4x menos que Bonner, 

""Se o salário da Rena…",
Dannileiras,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Sobradinho, Brasil"
leitecarolmm,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Recife, Brasil"
leebeatriz3,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Rio de Janeiro, Brasil"
AnisterjaneFerr,"RT @VRetorno: 23:59 - ""Você deve interferir na diferença salarial entre homens e mulheres na iniciativa privada""

00:00 - ""Mas você e o Bon…",Belo Horizonte MG
LarahPassarelli,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",Brazil
lulu_felipes,RT @barbarafontess: Para o Bolsonaro mulher tem que ganhar menos mesmo; se quiser segurança morte de inocente é efeito colateral; se não qu…,Brazil
Saara_Souzza,RT @olvbruna: Quanto mais o tempo passa mais eu tenho certeza que nunca votaria em Bolsonaro #BolsonaroNoJornalNacional https://t.co/Cc6qFu…,"Centro, Nilópolis"
_Gabriellereiss,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
jpalmeida628,"RT @Salomaoalves0: Tem certeza Ibope que ele, Bolsonaro, está só com 20% de eleitores? https://t.co/Z0A3UWJKgN","Minas Gerais, Brasil"
NiBarga,RT @rick0800: Essa parte da entrevista Jair Bolsonaro leva a entrevistadora e a rede Globo a um knock dow e uma suspirada de ódio do Willia…,
daanny_sant,RT @diImabr: Precisamos tombar esse momento da TV Brasileira como Patrimônio Histórico da Humanidade. Alô @UN!!! #BolsonaroNoJornalNacional…,"Salvador, Brasil"
celsorenato5,"RT @SimoneRJ_BR: #BolsonaroNoJornalNacional Sobre diferença salarial entre homens e mulheres, TRAMONTINOU:👇 https://t.co/g2bG5fYqGr",Estados Unidos
AndreGarcia11,RT @JoelAlexandreM: Os cortes rápidos com oferecimento Tramontina não faltaram na entrevista para o Jornal Nacional #BolsonaroNoJornalNacio…,RS
carollisaaa,"RT @professorigor: Lógica familiar da lacrosfera

#BolsonaroNoJornalNacional https://t.co/J9YN5UrdT6","Teresina, Brasil"
jeonxlevi,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",#1 Taehyung stan since 9/3/15
camilaolive94,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Belo Horizonte, Brasil"
Lari_garc,"RT @Ca_Mayorgap: É muito triste ver pessoas idolatrando o Bolsonaro, achando que com uma arma na mão vai acabar com todos os problemas. 

#…","Petrópolis, Brasil"
lgbtqehyun,"RT @shawnwitness: ""aí você entra na sala e vê seu filho brincando com uma boneca""
qual o problema de um menino brincar com uma boneca? se e…",ᴷᴴᴴ/ ᴴᴿᴺᴮ 
kantynho00,"RT @pauloap: GLOBO CENSURA O KIT GAY AO VIVO

MAS ISSO VAI PRA ESCOLA DOS SEUS FILHOS

SÓ BOLSONARO VAI EVITAR ISSO

#BolsonaroNoJornalNaci…","São José dos Campos, Brasil"
limaish,fui ler as respostas disso aqui nao sei pra que. essa galera realmente entende as coisas pela metade so o que convem,"São Luís, Brazil"
Dudasalim2,RT @munirnege: renata vasconcellos comendo o cu do bozonaro #BolsonaroNoJornalNacional https://t.co/hq6G7WMEtY,
acmalutta,"RT @SatilAndrew: Povo falando sobre a Renata pagar o salário de políticos, mas não fala que a Rede Globo recebe dinheiro de partidos políti…",São Paulo
PescadorMc,RT @pqpasylum: 🌸tweet para apreciar e enaltecer a beleza da mulher que matou o bozonaro essa noite🌸 #bolsonaronojornalnacional https://t.co…,"Goiânia, Brasil"
rafaella_alvesi,RT @barbarafontess: Para o Bolsonaro mulher tem que ganhar menos mesmo; se quiser segurança morte de inocente é efeito colateral; se não qu…,
reasonellen,"RT @Lesbicando1995: bolsonaro é a favor da tortura e armamento, racista, machista, homofóbico, despreza a cultura indígena, quer limitar qu…",
ddlovatofavgirl,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Curitiba, PR"
neljuniorrr,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",
